Titles	Genres
Scarface (1983)[0.9972489483028385, 0.00032486485322831619, 0.00029861957393437878, 0.00037963421574295259, 0.00032473573557618112, 0.00033788043863452067, 0.00024197585217530492, 0.00029852852945644185, 0.00030096953546564123, 0.0002438429629477523]	action
Mummy Returns, The (2001)[0.0019847312964619331, 0.9826736102680681, 0.0018882797575577568, 0.0024005646897621228, 0.0020534217096528002, 0.0021365404294913745, 0.001530100982532456, 0.0018877040503378294, 0.0019031394157243617, 0.0015419074004114968]	comedy
Krull (1983)[0.00080323281233620131, 0.0008313626652172902, 0.00076419828862698787, 0.99312806527022557, 0.00083103223982858667, 0.00086467089066899862, 0.00061924116254368639, 0.00076396529641783171, 0.00077021208255506006, 0.00062401929157984541]	fantasy
Knight's Tale, A (2001)[0.00038669043914730167, 0.0004002326463339076, 0.00036789853114354464, 0.99669172944924977, 0.00040007357372544121, 0.00041626781338551536, 0.0002981136146388875, 0.0003677863645857386, 0.00037079367758088199, 0.00030041389020895654]	comedy
Angel Eyes (2001)[0.00041500833447301707, 0.00042954225690977263, 0.99634234101046315, 0.00050195931079897093, 0.00042937153518609694, 0.00044675170223711937, 0.00031994490209748109, 0.00039471988742517173, 0.00039794743026306948, 0.00032241363014586113]	romance
Shrek (2001)[0.00036199021018904826, 0.056103341777654407, 0.00034439865363767962, 0.00043783302967437591, 0.94111105952974117, 0.00038967830079956534, 0.00027907131673933136, 0.00034429365182815495, 0.00034710886977255693, 0.00028122465996379325]	animation
Moulin Rouge (2001)[0.0003246616652431658, 0.99716575510596861, 0.00030888415556630457, 0.00039268354919978472, 0.00033589801949048806, 0.00034949455119419255, 0.00025029339430720154, 0.00030878998157658251, 0.00031131489335630894, 0.00025222468409741099]	romance
Pearl Harbor (2001)[0.99670076034748178, 0.00038959900556840513, 0.0003581239641406592, 0.00045528197791281109, 0.00038944415930426408, 0.00040520813989228569, 0.00029019313859973244, 0.00035801477769676699, 0.00036094219044800914, 0.00029243229895519363]	action
Throw Momma from the Train (1987)[0.00044780147886288598, 0.00046348384333665577, 0.99605331997303015, 0.00054162315075033255, 0.00046329963151731123, 0.00048205314527066852, 0.00034522632056491551, 0.0004259098785329966, 0.00042939245547386496, 0.00034789012266030867]	comedy
Evolution (2001)[0.00052205459226479297, 0.00054033735991417789, 0.00049668442306068127, 0.00063143349558371223, 0.00054012260263717701, 0.0005619857684331063, 0.99530467949598678, 0.00049653299168128055, 0.00050059303920392973, 0.00040557623123434579]	comedy
Swordfish (2001)[0.99712140276730421, 0.00033992638832230747, 0.00031246431320940457, 0.00039723499343736785, 0.00033979128445766124, 0.00035354540833960619, 0.00025319444893398709, 0.00031236904768512809, 0.00031492322474778803, 0.00025514812356258612]	action
Atlantis: The Lost Empire (2001)[0.00032466166524316531, 0.00033603157536032875, 0.00030888415556630446, 0.00039268354919982869, 0.00033589801949048822, 0.00034949455119419304, 0.00025029339430720148, 0.0003087899815765824, 0.00031131489335630883, 0.99708194821470564]	fantasy
Lara Croft: Tomb Raider (2001)[0.0001991569783357232, 0.00020613161435007087, 0.00018947859160486948, 0.99829614311681114, 0.00020604968726620483, 0.00021439019820373219, 0.00015353730188711668, 0.00018942082252019232, 0.00019096967738803749, 0.0001547220116329398]	action
Fast and the Furious, The (2001)[0.0011671852491878102, 0.0012080610063037824, 0.0011104638110409392, 0.0014117294873159736, 0.0012075808620246489, 0.0012564615059318812, 0.00089982523063111591, 0.98971272195985571, 0.0011192025122701455, 0.00090676837543803717]	action
A.I. Artificial Intelligence (2001)[0.00032098389186175919, 0.0003322250034256774, 0.00030538511010792238, 0.0003882352226518109, 0.00033209296047921323, 0.00034553547041893536, 0.00024745806608193857, 0.99717092848433209, 0.00030778831245503865, 0.00024936747818548954]	sci-fi
Closet, The (Placard, Le) (2001)[0.99533837708633544, 0.0005504794567173421, 0.00050600715710243961, 0.00064328546087816056, 0.00055026066846033863, 0.00057253420444418541, 0.00041002507449016919, 0.00050585288336598051, 0.00050998913771431844, 0.00041318887049159622]	comedy
Kiss of the Dragon (2001)[0.0018548123719246915, 0.0019197693785895102, 0.0017646744736764168, 0.002243425643621429, 0.0019190063655631197, 0.0019966842004267757, 0.0014299417950200855, 0.98365214896646325, 0.0017785614304947665, 0.0014409753742200483]	action
Scary Movie 2 (2001)[0.00050350145487321467, 0.00052113447687315514, 0.0004790329082998893, 0.99569237077831563, 0.00052092735178888851, 0.00054201352926819323, 0.00038816744220307681, 0.00047888685859364896, 0.00048280261733765279, 0.0003911625824467638]	comedy
Lion in Winter, The (1968)[0.0012719750706728194, 0.98889585918100431, 0.0012101611852199882, 0.001538474475794259, 0.0013159973992010099, 0.0013692665443640966, 0.00098061148572743087, 0.0012097922258384036, 0.0012196844465200624, 0.00098817798565760113]	comedy
Final Fantasy: The Spirits Within (2001)[0.0021342212002715332, 0.0022089633266604287, 0.0020305049342484831, 0.0025813751527202652, 0.0022080853733960075, 0.0022974645928073275, 0.98080497191249427, 0.0020298858647774128, 0.0020464838214381458, 0.0016580438211862964]	sci-fi
Legally Blonde (2001)[0.00023173178491826311, 0.00023984721660570035, 0.00022047036766333173, 0.00028028335188857957, 0.00023975188924365551, 0.00024945660309720131, 0.00017865039585938445, 0.00022040314966666796, 0.00022220534061224485, 0.99791719990044492]	comedy
Adventures of Baron Munchausen, The (1988)[0.0030544722444967535, 0.003161442295455133, 0.0029060347461578161, 0.97386793271425198, 0.0031601857790838055, 0.0032881042651779998, 0.0023548028847804495, 0.0029051487412223584, 0.0029289035413007755, 0.0023729727880730249]	fantasy
Coming to America (1988)[0.0018548123719246922, 0.0019197693785894482, 0.0017646744736764185, 0.0022434256436211042, 0.0019190063655631377, 0.001996684200426794, 0.0014299417950200859, 0.98365214896646358, 0.0017785614304947678, 0.001440975374220049]	comedy
Frantic (1988)[0.00076013709833344721, 0.00078675770498345358, 0.00072319688731187584, 0.00091939814769493699, 0.00078644500785214806, 0.99339564472225461, 0.000586017121356801, 0.00072297639579424564, 0.00072888802417313584, 0.0005905388902452569]	action
Land Before Time, The (1988)[0.99398314551900957, 0.00071051538212882966, 0.00065311405212559745, 0.00083030203847995684, 0.00071023298753601974, 0.00073898190765975236, 0.00052922796469291892, 0.00065291492777776725, 0.00065825367803089524, 0.00053331154255854287]	animation
Red Heat (1988)[0.0013317576306719845, 0.001378396843673149, 0.0012670385056424744, 0.0016107824516159754, 0.0013778489993545098, 0.0014336217831031595, 0.0010267000186971529, 0.98826222226649896, 0.0012770093582147254, 0.0010346221425278921]	action
They Live (1988)[0.00057502635022193139, 0.00059516423102817827, 0.99493202877050579, 0.00069550369588398432, 0.00059492768279163668, 0.00061900925705265489, 0.00044330856525771667, 0.00054691512765478077, 0.00055138713947743012, 0.00044672918012597727]	sci-fi
Twins (1988)[0.00057502635022192976, 0.99498011107708262, 0.00054708192445093165, 0.00069550369588428659, 0.00059492768279163636, 0.00061900925705264361, 0.00044330856525771634, 0.00054691512765478044, 0.00055138713947742979, 0.00044672918012597694]	comedy
American Ninja (1985)[0.00027173278685747805, 0.0002812490854945282, 0.00025852744993864823, 0.00032866521243674047, 0.00028113730294488287, 0.9976390839639937, 0.0002094886118327923, 0.00025844862892768141, 0.00026056190988421336, 0.00021110504768927059]	action
Bill & Ted's Excellent Adventure (1989)[0.0025127402453962839, 0.0026007384102441455, 0.97785406657287066, 0.0030392000762998563, 0.0025997047458326656, 0.0027049359944452253, 0.0019371621363471871, 0.002389900308992254, 0.0024094420292635438, 0.0019521094803083138]	comedy
Chances Are (1989)[0.00057502635022193052, 0.00059516423102817556, 0.00054708192445093186, 0.99508045054193883, 0.00059492768279163733, 0.00061900925705264784, 0.00044330856525771613, 0.00054691512765478022, 0.00055138713947742958, 0.00044672918012597673]	fantasy
Her Alibi (1989)[0.00053185352271840273, 0.00055047945671734503, 0.99531253072071901, 0.00064328546087870342, 0.00055026066846033744, 0.00057253420444418628, 0.00041002507449016903, 0.00050585288336598029, 0.00050998913771431822, 0.00041318887049159606]	comedy
Jesus of Montreal (Jésus de Montréal) (1989)[0.0011671852491878072, 0.0012080610063037816, 0.0011104638110409385, 0.99001432619934215, 0.0012075808620246439, 0.0012564615059183141, 0.00089982523063111559, 0.0011101252478429135, 0.0011192025122701446, 0.00090676837543803674]	comedy
Look Who's Talking (1989)[0.00096784830233185345, 0.00100174312079255, 0.00092081399680539716, 0.0011706282174160775, 0.2465202690600802, 0.74607204804931915, 0.00074614918451694544, 0.00092053325489517524, 0.00092806026482939569, 0.00075190654901319742]	fantasy
Major League (1989)[0.00052205459226479167, 0.00054033735991417886, 0.00049668442306068095, 0.0006314334955839023, 0.00054012260263717668, 0.99546419453904544, 0.00040247072537421321, 0.00049653299168128022, 0.0005005930392039293, 0.00040557623123434547]	comedy
Miracle Mile (1989)[0.98641133444876394, 0.0016046517208054497, 0.0014750146358344968, 0.0018751819149129311, 0.001604013951404959, 0.0016689414748734233, 0.0011952261493599601, 0.0014745649267424257, 0.0014866221390084915, 0.0012044486382939553]	sci-fi
Punisher, The (1989)[0.0017408572477239457, 0.0018018234551695376, 0.0016562572009276224, 0.0021055950728701847, 0.0018011073197926795, 0.98487478143481855, 0.001342089677296291, 0.0016557522337876552, 0.0016692909771693358, 0.0013524453804441196]	action
Planet of the Apes (2001)[0.00038669043914730221, 0.00040023264633390728, 0.00036789853114354475, 0.00046770835716664842, 0.00040007357372544164, 0.00041626781338551471, 0.99652213470672202, 0.00036778636458573882, 0.00037079367758088204, 0.00030041389020895665]	sci-fi
Bread and Tulips (Pane e tulipani) (2000)[0.00026915165722987054, 0.00027857756265143381, 0.00025607175488505016, 0.99769731441185172, 0.00027846684189949798, 0.00028973866556211117, 0.00020749872585362449, 0.00025599368257742903, 0.00025808688994567069, 0.00020909980754350209]	comedy
Tango & Cash (1989)[0.0034235173321673093, 0.34782917102858268, 0.0032571454329881522, 0.0041407997329666281, 0.0035420033058263028, 0.0036853770605013323, 0.0026393130611706158, 0.0032561523798483195, 0.62556684239145588, 0.0026596782744928221]	comedy
Turner & Hooch (1989)[0.0027572489288405048, 0.0028538099825395403, 0.0026232555248957706, 0.0033349372941648093, 0.0028526757347410304, 0.0029681467819554185, 0.002125662704380255, 0.97569829949738185, 0.0026438990128257729, 0.0021420645382750794]	comedy
Princess Diaries, The (2001)[0.00020792547615538983, 0.00021520719194768922, 0.00019782096871485017, 0.99822112558295328, 0.00021512165777225949, 0.00022382938532760106, 0.00016029725329873756, 0.00019776065616874236, 0.00019937770413052365, 0.00016153412353077615]	comedy
Rush Hour 2 (2001)[0.97977013188776618, 0.0023888948149885904, 0.0021959000634783374, 0.002791641510501252, 0.0023879453478897446, 0.0024846049670161894, 0.0017793702608012612, 0.0021952305675968496, 0.0022131805136768414, 0.0017931000662849408]	action
Cage aux Folles, La (1978)[0.0010783471806119695, 0.0011161117578048824, 0.0010259429860348906, 0.0013042784026727815, 0.99058575638134139, 0.001160828346140678, 0.00083133675752823481, 0.0010256301919258977, 0.0010340165577659261, 0.00083775143817326023]	comedy
Paint Your Wagon (1969)[0.00068647449840233553, 0.00071051538212882522, 0.00065311405212559724, 0.00083030203847965923, 0.99400690400814373, 0.00073898190765973133, 0.00052922796469291903, 0.00065291492777776715, 0.00065825367803089513, 0.00053331154255854298]	comedy
American Pie 2 (2001)[0.98933027713928401, 0.0012599610377050866, 0.0011581709271239007, 0.0014723794084214568, 0.0012594602657399032, 0.0013104408921177241, 0.0009384830115558774, 0.0011578178187658906, 0.0011672850554762702, 0.00094572444380989162]	comedy
Rat Race (2001)[0.00047008877448147078, 0.00048655165780013679, 0.00044724397639663986, 0.00056857999623695984, 0.99589600610551687, 0.0005060451628490809, 0.0003624084010736368, 0.00044710761864284293, 0.00045076352511802368, 0.00036520478188431288]	comedy
Jay and Silent Bob Strike Back (2001)[0.00021260578763866543, 0.00022005141166708255, 0.00020227383215721588, 0.00025715014800964283, 0.00021996395215479345, 0.00022886768684689027, 0.00016390547432688584, 0.00020221216200208702, 0.99812779935922991, 0.00016517018596661225]	comedy
Ghosts of Mars (2001)[0.0011671852491878106, 0.98981065771833043, 0.001110463811040939, 0.0014117294873156204, 0.0012075808620246424, 0.0012564615059183237, 0.00089982523063111581, 0.0011101252478429144, 0.0011192025122701451, 0.00090676837543803707]	sci-fi
Happy Accidents (2000)[0.0003529716469026199, 0.00036533299512703829, 0.60810538003561332, 0.38921064371569641, 0.00036518779339742821, 0.00037996992107495575, 0.0002721185808348821, 0.00033571597762391026, 0.00033846105770136986, 0.00027421827602798677]	romance
Vamp (1986)[0.0013317576306719802, 0.0013783968436731381, 0.9882626085668943, 0.0016107824516152231, 0.0013778489993545022, 0.0014336217831031589, 0.0010267000186971527, 0.0012666522052477867, 0.0012770093582147248, 0.0010346221425278918]	comedy
Father Goose (1964)[0.0016400938999559958, 0.0016975312947042896, 0.0015603906268327689, 0.98596842900575921, 0.001696856610283917, 0.0017655422331803085, 0.001264407576099447, 0.0015599148879248141, 0.0015726699891615262, 0.0012741638760974691]	comedy
Operation Petticoat (1959)[0.00040319763800603656, 0.0004173179404450318, 0.99644643410093103, 0.00048767408188629403, 0.00041715207728030814, 0.0004340376232344402, 0.00031083960996008459, 0.00038348657861517085, 0.00038662226901150034, 0.00031323808062995684]	comedy
Zoolander (2001)[0.00040319763800603624, 0.99648014850799127, 0.000383603533384651, 0.00048767408188655668, 0.0004171520772803089, 0.00043403762323444134, 0.00031083960996008459, 0.00038348657861517085, 0.00038662226901150034, 0.00031323808062995684]	comedy
Female Trouble (1975)[0.0012719750706728173, 0.0013165206508046878, 0.001210161185219988, 0.0015384744757936319, 0.0013159973992010049, 0.001369266544364094, 0.00098061148572743109, 0.9887891307560388, 0.0012196844465200622, 0.00098817798565760113]	comedy
Riding in Cars with Boys (2001)[0.0015503569843202064, 0.0016046517208054582, 0.0014750146358344977, 0.0018751819149143019, 0.001604013951404956, 0.0016689414748734055, 0.9860562036138022, 0.0014745649267424263, 0.0014866221390084924, 0.0012044486382939556]	comedy
K-PAX (2001)[0.0013974368687129318, 0.0014463762209452873, 0.0013295259445746995, 0.0016902225551573137, 0.0014458013581988369, 0.001504324727981796, 0.0010773345135718939, 0.0013291205927287626, 0.0013399885367732019, 0.98743986868135536]	sci-fi
Donnie Darko (2001)[0.0003443915340764836, 0.00035645239991547562, 0.00032765521641652516, 0.99705361122290659, 0.00035631072778161138, 0.00037073352823159246, 0.00026550386221331658, 0.00032755531942139877, 0.00033023367148546677, 0.0002675525175514771]	sci-fi
Monsters, Inc. (2001)[0.00025463909466734826, 0.0002635567585883875, 0.00024226445605021396, 0.00030799011452145841, 0.00026345200786040169, 0.99778760035199765, 0.00019631046763672418, 0.00024219059337392271, 0.00024417093573809713, 0.00019782521956578515]	animation
One, The (2001)[0.00019639621390976818, 0.00020327416575490801, 0.00018685199142467928, 0.00023754440571146541, 0.99828541138070248, 0.00021141826702953629, 0.00015140892895914177, 0.00018679502314967108, 0.00018832240739943473, 0.00015257721595870371]	action
