Titles	Genres
Tomb of Ligeia, The (1965)[0.0093291816801498971, 0.95333676588979976, 0.0093444896785928565, 0.0093363382574440882, 0.0093231897501177084, 0.0093300347438957203]	romance
Monty Python's And Now for Something Completely Different (1971)[0.0088260833164081811, 0.0088433668006353099, 0.0088533823922255818, 0.0088379639029143239, 0.95577571129575478, 0.0088634922920617903]	comedy
Airplane! (1980)[0.0093404675647518181, 0.95333460228350198, 0.009337331405974517, 0.0093162829854773494, 0.0093267114079502444, 0.0093446043523442573]	comedy
National Lampoon's Vacation (1983)[0.0036496719483885081, 0.98173962388422353, 0.003660389650181544, 0.0036504990228947631, 0.0036480519123487597, 0.0036517635819629619]	comedy
Funny Farm (1988)[0.0044134739158559651, 0.97789429936345318, 0.0044368887851728234, 0.0044204356042199678, 0.0044156669091591208, 0.0044192354221387958]	comedy
Big (1988)[0.96763096055086462, 0.0064857895322614064, 0.0064801699388972404, 0.0064697889038149948, 0.0064661354086945578, 0.0064671556654671792]	comedy
Little Nemo: Adventures in Slumberland (1992)[0.0042053460863241262, 0.0042169924231533111, 0.39175217648837102, 0.5914099623174518, 0.0042003199805792004, 0.0042152027041204663]	animation
Mickey Blue Eyes (1999)[0.38882333710694622, 0.60082967590605396, 0.0025914662066859732, 0.0025884677335437502, 0.0025820529917053958, 0.0025850000550646226]	comedy
Universal Soldier (1992)[0.0046817218587162351, 0.9766562427487262, 0.0046714810421337599, 0.0046683155242829922, 0.0046566582878856018, 0.0046655805382549579]	action
13th Warrior, The (1999)[0.0026198854248552341, 0.98689071223258318, 0.0026272098200009367, 0.0026236116875641667, 0.0026210639976296129, 0.0026175168373667504]	fantasy
Outside Providence (1999)[0.37702022754180675, 0.61029753255573105, 0.0031738971778783511, 0.0031705413540358629, 0.0031657366798536878, 0.0031720646906941634]	romance
Black Cat, White Cat (Crna macka, beli macor) (1998)[0.0020227645556111741, 0.57246147737700559, 0.41944854451847213, 0.0020238335452272467, 0.002020861043769649, 0.002022518959914078]	comedy
Yellow Submarine (1968)[0.0067107900954347993, 0.0067191823545551931, 0.96643147737364832, 0.0067091314003390979, 0.0067040091507978052, 0.0067254096252248935]	animation
American Beauty (1999)[0.0023654610225884742, 0.98816487980753653, 0.002373181132629782, 0.0023678581734031838, 0.002363103406557055, 0.0023655164572850343]	comedy
Hard Day's Night, A (1964)[0.010501314332258628, 0.010535730352040723, 0.010545257044604244, 0.010519423541960761, 0.010503037520529085, 0.94739523720860652]	comedy
Simon Sez (1999)[0.007626686885591291, 0.0076449818566095449, 0.0076351733877731308, 0.0076226079667110671, 0.0076129785393421858, 0.96185757136397276]	comedy
Three Kings (1999)[0.0056116205520166827, 0.11792902684554757, 0.0056221598873534761, 0.0056065695237471538, 0.8596239444665813, 0.0056066787247538207]	comedy
Phantasm (1979)[0.0018698326270014673, 0.050397298453288324, 0.77058169921124076, 0.17341119504856234, 0.0018667898439669005, 0.0018731848159401405]	sci-fi
Total Recall (1990)[0.002241801777666834, 0.0022475467286506875, 0.57196127364432747, 0.0022441188072044828, 0.41906424604361653, 0.0022410129985341314]	sci-fi
Ferris Bueller's Day Off (1986)[0.0017864962264857339, 0.067830816341851244, 0.92502460411614518, 0.0017872485688054411, 0.0017835577926838323, 0.0017872769540286293]	comedy
Reds (1981)[0.0015126989876929401, 0.99242925812998717, 0.0015165115922092143, 0.0015158248904884298, 0.0015131629796534336, 0.0015125434199688024]	romance
Lady Eve, The (1941)[0.96888904724468095, 0.006225855877770867, 0.0062301937535329021, 0.0062159127225938204, 0.0062204550628740807, 0.0062185353385474538]	romance
Sullivan's Travels (1941)[0.0026687685967089984, 0.0026759812990542575, 0.98665142849569232, 0.0026657636836951147, 0.0026726651505755423, 0.0026653927742737878]	comedy
Goldfinger (1964)[0.0088331068626505849, 0.9558525573901433, 0.0088227665861259994, 0.0088474450502630392, 0.0088144184459318254, 0.0088297056648853345]	action
Fistful of Dollars, A (Per un pugno di dollari) (1964)[0.0035005072044801376, 0.98248765199279298, 0.0035095026483105089, 0.0035028739212851468, 0.0034999635105267151, 0.0034995007226046228]	action
Home Alone 2: Lost in New York (1992)[0.0020513706440402472, 0.0020529222723671401, 0.81167150967964397, 0.0020509621934883169, 0.0020468588515322396, 0.18012637635892836]	comedy
Fight Club (1999)[0.98318893664832818, 0.0033725101407024991, 0.0033634341496621262, 0.003356812473047996, 0.0033550453124980124, 0.0033632612757613363]	action
Time Bandits (1981)[0.0076329100547419069, 0.0076575341506219313, 0.0076484129372289579, 0.96178555313509972, 0.0076325835094615347, 0.0076430062128459647]	action
RoboCop (1987)[0.0021545070951056043, 0.11320191789920049, 0.0021591051191396007, 0.002155995985212187, 0.0021534442282557086, 0.87817502967308647]	sci-fi
Who Framed Roger Rabbit? (1988)[0.0028034295825105095, 0.0028104521671601691, 0.0028104724675586455, 0.0028036071536993962, 0.0027982771083315001, 0.98597376152073979]	animation
Being John Malkovich (1999)[0.00059046801040119339, 0.24675571175515335, 0.094620497252534255, 0.00059027843260516389, 0.65685328110972074, 0.00058976343958527702]	sci-fi
Princess Mononoke (Mononoke-hime) (1997)[0.0040967859656830799, 0.97949778695133005, 0.0041028330875520084, 0.0041006578808746585, 0.0041065471620295238, 0.0040953889525308304]	fantasy
Train of Life (Train de vie) (1998)[0.0021250102408492447, 0.0021305403567420792, 0.98936610083428478, 0.0021253788012634066, 0.0021261769900063404, 0.0021267927768542005]	comedy
Last Night (1998)[0.00061589139098514175, 0.33011573906880953, 0.5267461824594083, 0.14128984596979405, 0.00061604293283744403, 0.00061629817816561219]	romance
General, The (1926)[0.0031644413186526599, 0.0031717913556620707, 0.98415876379391398, 0.0031714028198335117, 0.003167145586917853, 0.0031664551250200177]	comedy
Spaceballs (1987)[0.0057791460170461143, 0.0057929752779037145, 0.97105419162236006, 0.0057900874422534545, 0.0057837663228976315, 0.0057998333175389933]	comedy
Little Big Man (1970)[0.0031719427007642033, 0.0031864064872088385, 0.0031812127599020585, 0.0031729681345143944, 0.9841190592713811, 0.0031684106462294007]	comedy
Trading Places (1983)[0.0072843324154475862, 0.0073071201258132898, 0.0073013128090709568, 0.007285981324008978, 0.0073169144554841425, 0.96350433887017506]	comedy
Longest Day, The (1962)[0.0083902629879763473, 0.0084190916113539987, 0.00841308245138612, 0.008413803263949169, 0.0084051564583743129, 0.95795860322696014]	action
Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)[0.96637304603058949, 0.0067313462816018192, 0.0067291867459558742, 0.0067472136014473964, 0.0067155734744072963, 0.0067036338659981001]	sci-fi
Babes in Toyland (1934)[0.98686641922231788, 0.0026328033878324319, 0.0026276406345345695, 0.0026254025359566651, 0.0026221616129433836, 0.0026255726064150623]	fantasy
Scrooged (1988)[0.9505794594106175, 0.0098971971978398972, 0.0098938984173113885, 0.0098934377403392688, 0.0098614294438278995, 0.0098745777900641034]	comedy
Harvey (1950)[0.0043048508164226732, 0.0043162087236357774, 0.97846703554368197, 0.004305653405826922, 0.0043030520165809267, 0.0043031994938516876]	comedy
Midnight Run (1988)[0.010508145411207686, 0.9474629359022293, 0.010535830230022433, 0.010513378547686195, 0.010496967979420775, 0.010482741929433562]	comedy
End of Days (1999)[0.0016844488073958479, 0.29138472203678173, 0.70188634257453419, 0.0016824022420014464, 0.0016807708911404748, 0.0016813134481461973]	action
Toy Story 2 (1999)[0.96995241928241982, 0.0060143386614750381, 0.0060254510642421101, 0.0060053385440340902, 0.0059988321289927626, 0.0060036203188361843]	animation
Deuce Bigalow: Male Gigolo (1999)[0.0088250319067260889, 0.95585368820434846, 0.0088447150117744611, 0.0088238437692683136, 0.0088233635743968641, 0.0088293575334856527]	comedy
7th Voyage of Sinbad, The (1958)[0.0062218586815800062, 0.35266331287810826, 0.62240918053333516, 0.0062364741552210726, 0.0062378148953736706, 0.0062313588563817687]	fantasy
Bicentennial Man (1999)[0.0022378258424479505, 0.98879818283588028, 0.0022486155636894521, 0.0022406083361289305, 0.0022378575265192911, 0.0022369098953341497]	sci-fi
Stuart Little (1999)[0.0088542024161939008, 0.0088778045685988152, 0.95573631049401586, 0.0088670006566988011, 0.0088222722704072651, 0.0088424095940851793]	comedy
Fantasia 2000 (1999)[0.010493491505884996, 0.010514881196558435, 0.60515824461880408, 0.010498844163670817, 0.010494232920764122, 0.35284030559431756]	animation
Galaxy Quest (1999)[0.0064662326874394072, 0.0064714837080579448, 0.96767597595285304, 0.0064630535410752582, 0.006461475993827917, 0.0064617781167464099]	sci-fi
Supernova (2000)[0.0014885035106620337, 0.99255659284642317, 0.0014896320593841049, 0.001487924583823461, 0.0014847911398797374, 0.0014925558598274514]	sci-fi
Fast Times at Ridgemont High (1982)[0.0021264105305730005, 0.98935421712337934, 0.0021311354413114641, 0.0021292590721122325, 0.0021248652416799236, 0.0021341125909442207]	romance
Wayne's World (1992)[0.013979167055527812, 0.01398753803363304, 0.013995439040555009, 0.93006153912497691, 0.013965435651463598, 0.014010881093843712]	comedy
Bodyguard, The (1992)[0.0070052948545510545, 0.9649530140764816, 0.007014038375107755, 0.0070030717948098764, 0.0069920907941813581, 0.0070324901048683585]	romance
Far and Away (1992)[0.0014619133362229954, 0.81994365766834454, 0.17421014142561325, 0.0014623116638736503, 0.0014608242358928548, 0.0014611516700526015]	romance
White Men Can't Jump (1992)[0.93001249289560028, 0.014006417323305667, 0.014029449788974177, 0.013974666177637733, 0.013984159334290262, 0.013992814480191702]	comedy
Buffy the Vampire Slayer (1992)[0.0012026499956489616, 0.90974411425715318, 0.085451221568978913, 0.0012004842498814327, 0.0011999321772733129, 0.0012015977510640577]	comedy
Hard-Boiled (Lat sau san taam) (1992)[0.007992350940238608, 0.0080214135461383097, 0.0080158484438295294, 0.95996437906421528, 0.0079951933866282843, 0.0080108146189500212]	action
Stop! Or My Mom Will Shoot (1992)[0.0028004565774185559, 0.98599420028801299, 0.0028067169925795133, 0.0028013602852785206, 0.0027978876164113722, 0.0027993782402989647]	comedy
Cutting Edge, The (1992)[0.0013771824660338814, 0.0013790617025757344, 0.99311036728629509, 0.001377089161460442, 0.0013756297597207678, 0.0013806696239139686]	romance
Single White Female (1992)[0.0030030733184386706, 0.98499514674859923, 0.0030062879357079676, 0.0030011233360081389, 0.0029950237613660096, 0.0029993448998799892]	romance
Boondock Saints, The (2000)[0.0024749716776209067, 0.002478538569672483, 0.98763179377607191, 0.0024727564667319357, 0.0024695400316192234, 0.0024723994782838185]	action
Beach, The (2000)[0.0044217105611964215, 0.0044278011310144218, 0.97786017767947642, 0.0044385816797297859, 0.0044195618088278014, 0.0044321671397552324]	romance
Pitch Black (2000)[0.00081473001121420269, 0.7969129858373285, 0.19052741717184871, 0.00081663257028007628, 0.010112024616340341, 0.00081620979298818914]	sci-fi
Whole Nine Yards, The (2000)[0.0023286163560141291, 0.0023383431306345493, 0.0023349148471589203, 0.98833319569892786, 0.0023301132281205775, 0.0023348167391439153]	comedy
City Lights (1931)[0.0052699163919044771, 0.0052822781480884456, 0.005263380867131965, 0.0052511443866640186, 0.97368070862863298, 0.0052525715775781079]	comedy
Defending Your Life (1991)[0.0020510779235065058, 0.98974891785430619, 0.0020539899610820637, 0.002048027509178877, 0.0020467608124525487, 0.0020512259394736593]	romance
Harry and the Hendersons (1987)[0.0014642195537986318, 0.87564611271900183, 0.11850294614828435, 0.0014620307402150193, 0.0014606881177013917, 0.0014640027209987592]	comedy
Final Destination (2000)[0.0021583752131074225, 0.30677668688327836, 0.0021608882755944363, 0.0021561363573519327, 0.0021580231380048972, 0.68458989013266291]	fantasy
Animal House (1978)[0.0062046526910430689, 0.96897010139834849, 0.0062156619283710119, 0.0062051476013108911, 0.0061981931266658205, 0.0062062432542606752]	comedy
Grumpy Old Men (1993)[0.0033678708813967249, 0.45277083961038278, 0.0033676959670306894, 0.53376209209798442, 0.0033616921319531974, 0.0033698093112521509]	comedy
Modern Times (1936)[0.95326116378860826, 0.0093499826661938689, 0.0093587363714143779, 0.0093476395706788475, 0.0093400234089696405, 0.0093424541941348471]	comedy
Hustler, The (1961)[0.0093348656555261693, 0.0093474157029547738, 0.0093351885118353756, 0.009321154259610458, 0.0093082182105571291, 0.95335315765951611]	romance
Close Encounters of the Third Kind (1977)[0.0057948450341421542, 0.0058143389435014797, 0.97099741508174142, 0.0058050703992513211, 0.0057874017305803473, 0.0058009288107832143]	sci-fi
Ladyhawke (1985)[0.0050778378727848895, 0.97458396360888466, 0.005095077918811637, 0.0050869571535890733, 0.0050835342036317189, 0.0050726292422979095]	fantasy
High Fidelity (2000)[0.00062768143554059409, 0.057365171474620023, 0.94012479004339322, 0.00062768444299511053, 0.00062721294807631617, 0.00062745965537471492]	comedy
Road to El Dorado, The (2000)[0.0098630090362337008, 0.0099119307195144335, 0.95055385199736264, 0.0098823810607355563, 0.0098991067071003049, 0.0098897204790533745]	animation
Hook (1991)[0.0024436861547255293, 0.0024417004543933031, 0.49468916244797156, 0.002441792020350453, 0.49554947596166155, 0.0024341829608976575]	fantasy
Solaris (Solyaris) (1972)[0.0019287934602110492, 0.001936846500068336, 0.99033952714833107, 0.0019312655829364009, 0.001933142009890472, 0.001930425298562604]	sci-fi
Network (1976)[0.007622595596691064, 0.96188124814574316, 0.0076277056270046941, 0.007626421085822171, 0.0076198271034382172, 0.0076222024413007414]	comedy
Frequency (2000)[0.0057935908463759792, 0.97100375356976598, 0.0058115353924773462, 0.0058165471971703886, 0.0057824836440602979, 0.0057920893501498738]	fantasy
Return to Me (2000)[0.0064728541636620814, 0.74125035152582175, 0.23287106184205186, 0.0064742092456653577, 0.0064656622408029727, 0.0064658609819958583]	romance
Parenthood (1989)[0.005594728933791252, 0.0056069388126816465, 0.0056117376688451653, 0.0055970506402917243, 0.0055933293897720395, 0.97199621455461815]	comedy
Predator (1987)[0.0019531064362513382, 0.1509558050673496, 0.84121775177264657, 0.0019559179226584715, 0.0019570623057102786, 0.00196035649538358]	action
Caddyshack (1980)[0.0093367180377346582, 0.00935026192275531, 0.95335984311360988, 0.0093258606554977152, 0.0093108556837392612, 0.0093164605866632097]	comedy
Gladiator (2000)[0.0015693965669506939, 0.0017249280501062266, 0.99199444966473604, 0.0015722869219772324, 0.0015699605143419052, 0.0015689782818878192]	action
Human Traffic (1999)[0.0013227388099322779, 0.99338282567859459, 0.0013245724140700586, 0.0013218664419774125, 0.0013206718973889514, 0.0013273247580366453]	romance
Battlefield Earth (2000)[0.0013017269860011165, 0.7952155228640474, 0.19957539559617957, 0.0013035138691885786, 0.001301931710893629, 0.0013019089736895503]	sci-fi
Pee-wee's Big Adventure (1985)[0.0057871672102746572, 0.0058096856391429636, 0.97103171763677043, 0.0058004545491092381, 0.0057873750418898787, 0.0057835999228129324]	comedy
Road Trip (2000)[0.0019332845388565839, 0.40045569434484168, 0.59181614410414296, 0.001932275255291475, 0.0019288956919555386, 0.0019337060649117371]	comedy
Twelve Chairs, The (1970)[0.0031087306665427321, 0.0031195642854879926, 0.9844440539403051, 0.0031100894117710664, 0.0031085554217021279, 0.0031090062741907683]	comedy
Mission: Impossible II (2000)[0.0010308534896406802, 0.31076142733343914, 0.20353384819379991, 0.0010339068265148613, 0.48260766500709562, 0.0010322991495098047]	action
Shanghai Noon (2000)[0.0049417293762377135, 0.0049557068183897109, 0.0049519120628974088, 0.0049445298902797497, 0.0049389744607974918, 0.97526714739139797]	comedy
Gold Rush, The (1925)[0.010527784149919251, 0.010544374919621537, 0.010541450805756638, 0.010516216133322634, 0.010505129599890526, 0.9473650443914895]	comedy
King in New York, A (1957)[0.0031119196931375004, 0.012634448743663094, 0.60167494561215507, 0.37635454888502967, 0.0031137213055530658, 0.0031104157604615883]	comedy
Big Momma's House (2000)[0.0057960572844453695, 0.0058058658408612638, 0.0057955815076157283, 0.0057963112531766283, 0.0057867894654775485, 0.97101939464842346]	comedy
